URI,Label,Scope Note
http://collection.britishmuseum.org/id/thesauri/currency/lipa,lipa,
http://collection.britishmuseum.org/id/thesauri/currency/lira,lira,
http://collection.britishmuseum.org/id/thesauri/currency/lirah,lirah,
http://collection.britishmuseum.org/id/thesauri/currency/lisente,lisente,
http://collection.britishmuseum.org/id/thesauri/currency/lit,lit,
http://collection.britishmuseum.org/id/thesauri/currency/litas,litas,
http://collection.britishmuseum.org/id/thesauri/currency/litra,litra,
http://collection.britishmuseum.org/id/thesauri/currency/livre,livre,
http://collection.britishmuseum.org/id/thesauri/currency/livre-tournois,livre tournois,
http://collection.britishmuseum.org/id/thesauri/currency/loti,loti,
http://collection.britishmuseum.org/id/thesauri/currency/louis,louis,
http://collection.britishmuseum.org/id/thesauri/currency/lubischer,lubischer,
http://collection.britishmuseum.org/id/thesauri/currency/luma,luma,
http://collection.britishmuseum.org/id/thesauri/currency/ma-ah,ma'ah,
http://collection.britishmuseum.org/id/thesauri/currency/mace,mace,
http://collection.britishmuseum.org/id/thesauri/currency/mach,mach,
http://collection.britishmuseum.org/id/thesauri/currency/macuta,macuta,
http://collection.britishmuseum.org/id/thesauri/currency/mahaleki,mahaleki,
http://collection.britishmuseum.org/id/thesauri/currency/maille,maille,
http://collection.britishmuseum.org/id/thesauri/currency/makuta,makuta,
http://collection.britishmuseum.org/id/thesauri/currency/manat,manat,
http://collection.britishmuseum.org/id/thesauri/currency/mancus,mancus,
http://collection.britishmuseum.org/id/thesauri/currency/maraka,maraka,
http://collection.britishmuseum.org/id/thesauri/currency/maraka/marka,maraka/marka,
http://collection.britishmuseum.org/id/thesauri/currency/marck,marck,
http://collection.britishmuseum.org/id/thesauri/currency/marek,marek,
http://collection.britishmuseum.org/id/thesauri/currency/mariengroschen,mariengroschen,
http://collection.britishmuseum.org/id/thesauri/currency/mark,mark,
http://collection.britishmuseum.org/id/thesauri/currency/marka,marka,
http://collection.britishmuseum.org/id/thesauri/currency/markkaa,markkaa,
http://collection.britishmuseum.org/id/thesauri/currency/masha,masha,
http://collection.britishmuseum.org/id/thesauri/currency/matona,matona,
http://collection.britishmuseum.org/id/thesauri/currency/matthiasgroschen,matthiasgroschen,
http://collection.britishmuseum.org/id/thesauri/currency/mattier,mattier,
http://collection.britishmuseum.org/id/thesauri/currency/me,me,
http://collection.britishmuseum.org/id/thesauri/currency/melgarejo,melgarejo,
http://collection.britishmuseum.org/id/thesauri/currency/merk,merk,
http://collection.britishmuseum.org/id/thesauri/currency/metical,metical,
http://collection.britishmuseum.org/id/thesauri/currency/mil,mil,
http://collection.britishmuseum.org/id/thesauri/currency/mil-reis,mil reis,
http://collection.britishmuseum.org/id/thesauri/currency/miliarensis,miliarensis,
http://collection.britishmuseum.org/id/thesauri/currency/miliaresion,miliaresion,
http://collection.britishmuseum.org/id/thesauri/currency/mille,mille,
http://collection.britishmuseum.org/id/thesauri/currency/millieme,millieme,
http://collection.britishmuseum.org/id/thesauri/currency/milliemes,milliemes,
http://collection.britishmuseum.org/id/thesauri/currency/millim,millim,
http://collection.britishmuseum.org/id/thesauri/currency/mills,mills,
http://collection.britishmuseum.org/id/thesauri/currency/milpengo,milpengo,
http://collection.britishmuseum.org/id/thesauri/currency/minim,minim,
http://collection.britishmuseum.org/id/thesauri/currency/mite,mite,
http://collection.britishmuseum.org/id/thesauri/currency/moco,moco,
http://collection.britishmuseum.org/id/thesauri/currency/moeda,moeda,
http://collection.britishmuseum.org/id/thesauri/currency/mohar,mohar,
http://collection.britishmuseum.org/id/thesauri/currency/mohur,mohur,
http://collection.britishmuseum.org/id/thesauri/currency/moidore,moidore,
http://collection.britishmuseum.org/id/thesauri/currency/mon,mon,
http://collection.britishmuseum.org/id/thesauri/currency/monme,monme,
http://collection.britishmuseum.org/id/thesauri/currency/n-shilin,n shilin,
http://collection.britishmuseum.org/id/thesauri/currency/naira,naira,
http://collection.britishmuseum.org/id/thesauri/currency/nakfa,nakfa,
http://collection.britishmuseum.org/id/thesauri/currency/naya-paisa,naya paisa,
http://collection.britishmuseum.org/id/thesauri/currency/new-sheqel,new sheqel,
http://collection.britishmuseum.org/id/thesauri/currency/new-taiwan-dollar,new taiwan dollar,
http://collection.britishmuseum.org/id/thesauri/currency/ngultrum,ngultrum,
http://collection.britishmuseum.org/id/thesauri/currency/ngwee,ngwee,
http://collection.britishmuseum.org/id/thesauri/currency/nickel,nickel,
http://collection.britishmuseum.org/id/thesauri/currency/noble,noble,
http://collection.britishmuseum.org/id/thesauri/currency/nomisma,nomisma,
http://collection.britishmuseum.org/id/thesauri/currency/nuevo-sol,nuevo sol,
http://collection.britishmuseum.org/id/thesauri/currency/nummus,nummus,
http://collection.britishmuseum.org/id/thesauri/currency/obol,obol,
http://collection.britishmuseum.org/id/thesauri/currency/octachalkous,octachalkous,
http://collection.britishmuseum.org/id/thesauri/currency/octobol,octobol,
http://collection.britishmuseum.org/id/thesauri/currency/octodrachm,octodrachm,
http://collection.britishmuseum.org/id/thesauri/currency/offering-penny,offering-penny,
http://collection.britishmuseum.org/id/thesauri/currency/onza,onza,
http://collection.britishmuseum.org/id/thesauri/currency/ore,ore,
http://collection.britishmuseum.org/id/thesauri/currency/ortug,ortug,
http://collection.britishmuseum.org/id/thesauri/currency/ostmark,ostmark,
http://collection.britishmuseum.org/id/thesauri/currency/ouguiya,ouguiya,
http://collection.britishmuseum.org/id/thesauri/currency/ounce,ounce,
http://collection.britishmuseum.org/id/thesauri/currency/pa,pa,
http://collection.britishmuseum.org/id/thesauri/currency/pa-anga,pa'anga,
http://collection.britishmuseum.org/id/thesauri/currency/pagoda,pagoda,
http://collection.britishmuseum.org/id/thesauri/currency/pahlavi,pahlavi,
http://collection.britishmuseum.org/id/thesauri/currency/pai,pai,
http://collection.britishmuseum.org/id/thesauri/currency/paisa,paisa,
http://collection.britishmuseum.org/id/thesauri/currency/pana,pana,
http://collection.britishmuseum.org/id/thesauri/currency/pankki,pankki,
http://collection.britishmuseum.org/id/thesauri/currency/paolo,paolo,
http://collection.britishmuseum.org/id/thesauri/currency/para,para,
http://collection.britishmuseum.org/id/thesauri/currency/pardao,pardao,
http://collection.britishmuseum.org/id/thesauri/currency/parpaillot,parpaillot,
http://collection.britishmuseum.org/id/thesauri/currency/patac,patac,
http://collection.britishmuseum.org/id/thesauri/currency/pataca,pataca,
http://collection.britishmuseum.org/id/thesauri/currency/patagon,patagon,
http://collection.britishmuseum.org/id/thesauri/currency/patard,patard,
http://collection.britishmuseum.org/id/thesauri/currency/pavillon,pavillon,
http://collection.britishmuseum.org/id/thesauri/currency/peck,peck,
http://collection.britishmuseum.org/id/thesauri/currency/peerdeken,peerdeken,
http://collection.britishmuseum.org/id/thesauri/currency/pengo,pengo,
http://collection.britishmuseum.org/id/thesauri/currency/penni,penni,
http://collection.britishmuseum.org/id/thesauri/currency/penny,penny,
http://collection.britishmuseum.org/id/thesauri/currency/pentachalca,pentachalca,
http://collection.britishmuseum.org/id/thesauri/currency/pentobol,pentobol,
http://collection.britishmuseum.org/id/thesauri/currency/perpera,perpera,
http://collection.britishmuseum.org/id/thesauri/currency/peseta,peseta,
http://collection.britishmuseum.org/id/thesauri/currency/pesewa,pesewa,
http://collection.britishmuseum.org/id/thesauri/currency/peso,peso,
http://collection.britishmuseum.org/id/thesauri/currency/peso-boliviano,peso boliviano,
http://collection.britishmuseum.org/id/thesauri/currency/peso-fuerte,peso fuerte,
http://collection.britishmuseum.org/id/thesauri/currency/peso-nuevo,peso nuevo,
http://collection.britishmuseum.org/id/thesauri/currency/peso-oro,peso oro,
http://collection.britishmuseum.org/id/thesauri/currency/peso-uruguago,peso uruguago,
http://collection.britishmuseum.org/id/thesauri/currency/pesseta,pesseta,
http://collection.britishmuseum.org/id/thesauri/currency/petermannchen,petermannchen,
http://collection.britishmuseum.org/id/thesauri/currency/petit-brule,petit brule,
http://collection.britishmuseum.org/id/thesauri/currency/petit-denier,petit denier,
http://collection.britishmuseum.org/id/thesauri/currency/pfeniga,pfeniga,
http://collection.britishmuseum.org/id/thesauri/currency/pfennig,pfennig,
http://collection.britishmuseum.org/id/thesauri/currency/philippus-florin,philippus florin,
http://collection.britishmuseum.org/id/thesauri/currency/philipsdaalder,philipsdaalder,
http://collection.britishmuseum.org/id/thesauri/currency/piast,piast,
http://collection.britishmuseum.org/id/thesauri/currency/piaster,piaster,
http://collection.britishmuseum.org/id/thesauri/currency/piastre,piastre,
http://collection.britishmuseum.org/id/thesauri/currency/piccolo,piccolo,
http://collection.britishmuseum.org/id/thesauri/currency/pice,pice,
http://collection.britishmuseum.org/id/thesauri/currency/pie,pie,
http://collection.britishmuseum.org/id/thesauri/currency/piecette,piecette,
http://collection.britishmuseum.org/id/thesauri/currency/pieter-d-or,pieter d'or,
http://collection.britishmuseum.org/id/thesauri/currency/pinakion,pinakion,
http://collection.britishmuseum.org/id/thesauri/currency/pints,pints,
http://collection.britishmuseum.org/id/thesauri/currency/piso,piso,
http://collection.britishmuseum.org/id/thesauri/currency/pistareen,pistareen,
http://collection.britishmuseum.org/id/thesauri/currency/pistole,pistole,
http://collection.britishmuseum.org/id/thesauri/currency/plack,plack,
http://collection.britishmuseum.org/id/thesauri/currency/plappart,plappart,
http://collection.britishmuseum.org/id/thesauri/currency/popolino,popolino,
http://collection.britishmuseum.org/id/thesauri/currency/postulatsgulden,postulatsgulden,
http://collection.britishmuseum.org/id/thesauri/currency/potin,potin,
http://collection.britishmuseum.org/id/thesauri/currency/pound,pound,
http://collection.britishmuseum.org/id/thesauri/currency/praguergroschen,praguergroschen,
http://collection.britishmuseum.org/id/thesauri/currency/proclamation-jeton,proclamation jeton,
http://collection.britishmuseum.org/id/thesauri/currency/prutah,prutah,
http://collection.britishmuseum.org/id/thesauri/currency/puffin,puffin,
http://collection.britishmuseum.org/id/thesauri/currency/pula,pula,
http://collection.britishmuseum.org/id/thesauri/currency/punkt,punkt,
http://collection.britishmuseum.org/id/thesauri/currency/pupia,pupia,
http://collection.britishmuseum.org/id/thesauri/currency/pya,pya,
http://collection.britishmuseum.org/id/thesauri/currency/qepik,qepik,
http://collection.britishmuseum.org/id/thesauri/currency/qian,qian,
http://collection.britishmuseum.org/id/thesauri/currency/qindarka,qindarka,
http://collection.britishmuseum.org/id/thesauri/currency/qirsh,qirsh,
http://collection.britishmuseum.org/id/thesauri/currency/quadrans,quadrans,
http://collection.britishmuseum.org/id/thesauri/currency/quadrigatus,quadrigatus,
http://collection.britishmuseum.org/id/thesauri/currency/quadrunx,quadrunx,
http://collection.britishmuseum.org/id/thesauri/currency/quart,quart,
http://collection.britishmuseum.org/id/thesauri/currency/quarter,quarter,
http://collection.britishmuseum.org/id/thesauri/currency/quarter-stater,quarter stater,
http://collection.britishmuseum.org/id/thesauri/currency/quartern,quartern,
http://collection.britishmuseum.org/id/thesauri/currency/quarto,quarto,
http://collection.britishmuseum.org/id/thesauri/currency/quartuncia,quartuncia,
http://collection.britishmuseum.org/id/thesauri/currency/quattrino,quattrino,
http://collection.britishmuseum.org/id/thesauri/currency/quattrino-grosso,quattrino grosso,
http://collection.britishmuseum.org/id/thesauri/currency/quattrino-grosso-bianco,quattrino grosso bianco,
http://collection.britishmuseum.org/id/thesauri/currency/quattrino-lianco,quattrino lianco,
http://collection.britishmuseum.org/id/thesauri/currency/quetzal,quetzal,
http://collection.britishmuseum.org/id/thesauri/currency/quinarius,quinarius,
http://collection.britishmuseum.org/id/thesauri/currency/quincunx,quincunx,
http://collection.britishmuseum.org/id/thesauri/currency/quinto-di-scudo,quinto di scudo,
http://collection.britishmuseum.org/id/thesauri/currency/qurush,qurush,
http://collection.britishmuseum.org/id/thesauri/currency/rabkop,rabkop,
http://collection.britishmuseum.org/id/thesauri/currency/raderalbus,raderalbus,
http://collection.britishmuseum.org/id/thesauri/currency/radiate,radiate,
http://collection.britishmuseum.org/id/thesauri/currency/rand,rand,
http://collection.britishmuseum.org/id/thesauri/currency/rappen,rappen,
http://collection.britishmuseum.org/id/thesauri/currency/rasi,rasi,
http://collection.britishmuseum.org/id/thesauri/currency/reaal,reaal,
http://collection.britishmuseum.org/id/thesauri/currency/real,real,
http://collection.britishmuseum.org/id/thesauri/currency/real-d-or,real d'or,
http://collection.britishmuseum.org/id/thesauri/currency/reales,reales,
http://collection.britishmuseum.org/id/thesauri/currency/rechenpfennig,rechenpfennig,
http://collection.britishmuseum.org/id/thesauri/currency/reduced-drachm,reduced drachm,
http://collection.britishmuseum.org/id/thesauri/currency/reduced-tetradrachm,reduced tetradrachm,
http://collection.britishmuseum.org/id/thesauri/currency/reichtsthaler,reichtsthaler,
http://collection.britishmuseum.org/id/thesauri/currency/reis,reis,
http://collection.britishmuseum.org/id/thesauri/currency/rentenmark,rentenmark,
http://collection.britishmuseum.org/id/thesauri/currency/rial,rial,
http://collection.britishmuseum.org/id/thesauri/currency/rials,rials,
http://collection.britishmuseum.org/id/thesauri/currency/riblis,riblis,
http://collection.britishmuseum.org/id/thesauri/currency/rider,rider,
http://collection.britishmuseum.org/id/thesauri/currency/riel,riel,
http://collection.britishmuseum.org/id/thesauri/currency/riffan,riffan,
http://collection.britishmuseum.org/id/thesauri/currency/rigsbankdaler,rigsbankdaler,
http://collection.britishmuseum.org/id/thesauri/currency/rigsbankskilling,rigsbankskilling,
http://collection.britishmuseum.org/id/thesauri/currency/rigsdaler,rigsdaler,
http://collection.britishmuseum.org/id/thesauri/currency/rijder,rijder,
http://collection.britishmuseum.org/id/thesauri/currency/rijksdaalder,rijksdaalder,
http://collection.britishmuseum.org/id/thesauri/currency/riksdaler,riksdaler,
http://collection.britishmuseum.org/id/thesauri/currency/rin,rin,
http://collection.britishmuseum.org/id/thesauri/currency/ringgit,ringgit,
http://collection.britishmuseum.org/id/thesauri/currency/rix-dollar,rix-dollar,
http://collection.britishmuseum.org/id/thesauri/currency/rixdaler,rixdaler,
http://collection.britishmuseum.org/id/thesauri/currency/riyal,riyal,
http://collection.britishmuseum.org/id/thesauri/currency/rosart,rosart,
http://collection.britishmuseum.org/id/thesauri/currency/rose-noble,rose noble,
http://collection.britishmuseum.org/id/thesauri/currency/rose-ryal,rose ryal,
http://collection.britishmuseum.org/id/thesauri/currency/royalin,royalin,
http://collection.britishmuseum.org/id/thesauri/currency/rubel,rubel,
http://collection.britishmuseum.org/id/thesauri/currency/rubla,rubla,
http://collection.britishmuseum.org/id/thesauri/currency/ruble,ruble,
http://collection.britishmuseum.org/id/thesauri/currency/rufiyaa,rufiyaa,
http://collection.britishmuseum.org/id/thesauri/currency/rupee,rupee,
http://collection.britishmuseum.org/id/thesauri/currency/rupia,rupia,
http://collection.britishmuseum.org/id/thesauri/currency/rupiah,rupiah,
http://collection.britishmuseum.org/id/thesauri/currency/rupie,rupie,
http://collection.britishmuseum.org/id/thesauri/currency/ryal,ryal,
http://collection.britishmuseum.org/id/thesauri/currency/ryo,ryo,
http://collection.britishmuseum.org/id/thesauri/currency/salung,salung,
http://collection.britishmuseum.org/id/thesauri/currency/salut,salut,
http://collection.britishmuseum.org/id/thesauri/currency/santeem,santeem,
http://collection.britishmuseum.org/id/thesauri/currency/santim,santim,
http://collection.britishmuseum.org/id/thesauri/currency/santimat,santimat,
http://collection.britishmuseum.org/id/thesauri/currency/saschsenpfennig,saschsenpfennig,
http://collection.britishmuseum.org/id/thesauri/currency/sceat,sceat,
http://collection.britishmuseum.org/id/thesauri/currency/scellino,scellino,
http://collection.britishmuseum.org/id/thesauri/currency/schauthaler,schauthaler,
http://collection.britishmuseum.org/id/thesauri/currency/schildgroschen,schildgroschen,
http://collection.britishmuseum.org/id/thesauri/currency/schilling,schilling,
http://collection.britishmuseum.org/id/thesauri/currency/schnepfenheller,schnepfenheller,
http://collection.britishmuseum.org/id/thesauri/currency/schoter,schoter,
http://collection.britishmuseum.org/id/thesauri/currency/schuesselpfennig,schuesselpfennig,
http://collection.britishmuseum.org/id/thesauri/currency/schuitken,schuitken,
http://collection.britishmuseum.org/id/thesauri/currency/schutterspfennig,schutterspfennig,
http://collection.britishmuseum.org/id/thesauri/currency/scrap,scrap,
http://collection.britishmuseum.org/id/thesauri/currency/scudo,scudo,
http://collection.britishmuseum.org/id/thesauri/currency/sechser,sechser,
http://collection.britishmuseum.org/id/thesauri/currency/sechsling,sechsling,
http://collection.britishmuseum.org/id/thesauri/currency/sela,sela,
http://collection.britishmuseum.org/id/thesauri/currency/semis,semis,
http://collection.britishmuseum.org/id/thesauri/currency/semissis,semissis,
http://collection.britishmuseum.org/id/thesauri/currency/semuncia,semuncia,
http://collection.britishmuseum.org/id/thesauri/currency/sen,sen,
http://collection.britishmuseum.org/id/thesauri/currency/sene,sene,
http://collection.britishmuseum.org/id/thesauri/currency/seniti,seniti,
http://collection.britishmuseum.org/id/thesauri/currency/sent,sent,
http://collection.britishmuseum.org/id/thesauri/currency/sente,sente,
http://collection.britishmuseum.org/id/thesauri/currency/sentimo,sentimo,
http://collection.britishmuseum.org/id/thesauri/currency/sequin,sequin,
http://collection.britishmuseum.org/id/thesauri/currency/sestertius,sestertius,
http://collection.britishmuseum.org/id/thesauri/currency/sextans,sextans,
http://collection.britishmuseum.org/id/thesauri/currency/shagiv,shagiv,
http://collection.britishmuseum.org/id/thesauri/currency/shahi,shahi,
http://collection.britishmuseum.org/id/thesauri/currency/shekel,shekel,
http://collection.britishmuseum.org/id/thesauri/currency/sheqel,sheqel,
http://collection.britishmuseum.org/id/thesauri/currency/shilin,shilin,
http://collection.britishmuseum.org/id/thesauri/currency/shilingi,shilingi,
http://collection.britishmuseum.org/id/thesauri/currency/shilling,shilling,
http://collection.britishmuseum.org/id/thesauri/currency/sho,sho,
http://collection.britishmuseum.org/id/thesauri/currency/shu,shu,
http://collection.britishmuseum.org/id/thesauri/currency/sigli,sigli,
http://collection.britishmuseum.org/id/thesauri/currency/sigloi,sigloi,
http://collection.britishmuseum.org/id/thesauri/currency/siglos,siglos,
http://collection.britishmuseum.org/id/thesauri/currency/silbergroschen,silbergroschen,
http://collection.britishmuseum.org/id/thesauri/currency/siliqua,siliqua,
http://collection.britishmuseum.org/id/thesauri/currency/sixain,sixain,
http://collection.britishmuseum.org/id/thesauri/currency/sixpence,sixpence,
http://collection.britishmuseum.org/id/thesauri/currency/skar,skar,
http://collection.britishmuseum.org/id/thesauri/currency/skilling,skilling,
http://collection.britishmuseum.org/id/thesauri/currency/snaphaan,snaphaan,
http://collection.britishmuseum.org/id/thesauri/currency/snipe-heller,snipe-heller,
http://collection.britishmuseum.org/id/thesauri/currency/sol,sol,
http://collection.britishmuseum.org/id/thesauri/currency/sol-de-oro,sol de oro,
http://collection.britishmuseum.org/id/thesauri/currency/soldino,soldino,
http://collection.britishmuseum.org/id/thesauri/currency/soldo,soldo,
http://collection.britishmuseum.org/id/thesauri/currency/solidus,solidus,
http://collection.britishmuseum.org/id/thesauri/currency/som,som,
http://collection.britishmuseum.org/id/thesauri/currency/somali,somali,
http://collection.britishmuseum.org/id/thesauri/currency/somoni,somoni,
http://collection.britishmuseum.org/id/thesauri/currency/song-pei,song pei,
http://collection.britishmuseum.org/id/thesauri/currency/sortengulden,sortengulden,
http://collection.britishmuseum.org/id/thesauri/currency/sosling,sosling,
http://collection.britishmuseum.org/id/thesauri/currency/sou,sou,
http://collection.britishmuseum.org/id/thesauri/currency/souvereign,souvereign,
http://collection.britishmuseum.org/id/thesauri/currency/sovereign,sovereign,
http://collection.britishmuseum.org/id/thesauri/currency/sovrano,sovrano,
http://collection.britishmuseum.org/id/thesauri/currency/speciedaler,speciedaler,
http://collection.britishmuseum.org/id/thesauri/currency/spitzgroschen,spitzgroschen,
http://collection.britishmuseum.org/id/thesauri/currency/split,split,
http://collection.britishmuseum.org/id/thesauri/currency/sprenger,sprenger,
http://collection.britishmuseum.org/id/thesauri/currency/spur-ryal,spur ryal,
http://collection.britishmuseum.org/id/thesauri/currency/srang,srang,
http://collection.britishmuseum.org/id/thesauri/currency/stampee,stampee,
http://collection.britishmuseum.org/id/thesauri/currency/stater,stater,
http://collection.britishmuseum.org/id/thesauri/currency/stavraton,stavraton,
http://collection.britishmuseum.org/id/thesauri/currency/sterbegroschen,sterbegroschen,
http://collection.britishmuseum.org/id/thesauri/currency/sterling,sterling,
http://collection.britishmuseum.org/id/thesauri/currency/stiver,stiver,
http://collection.britishmuseum.org/id/thesauri/currency/stoter,stoter,
http://collection.britishmuseum.org/id/thesauri/currency/stotinka,stotinka,
http://collection.britishmuseum.org/id/thesauri/currency/stotinov,stotinov,
http://collection.britishmuseum.org/id/thesauri/currency/string,string,
http://collection.britishmuseum.org/id/thesauri/currency/stuiver,stuiver,
http://collection.britishmuseum.org/id/thesauri/currency/st-ber,stÅber,
http://collection.britishmuseum.org/id/thesauri/currency/su,su,
http://collection.britishmuseum.org/id/thesauri/currency/sucre,sucre,
http://collection.britishmuseum.org/id/thesauri/currency/suki,suki,
http://collection.britishmuseum.org/id/thesauri/currency/sum,sum,
http://collection.britishmuseum.org/id/thesauri/currency/swaren,swaren,
http://collection.britishmuseum.org/id/thesauri/currency/sword-and-sceptre-piece,sword and sceptre piece,
http://collection.britishmuseum.org/id/thesauri/currency/sword-dollar,sword dollar,
http://collection.britishmuseum.org/id/thesauri/currency/syli,syli,
http://collection.britishmuseum.org/id/thesauri/currency/tael,tael,
http://collection.britishmuseum.org/id/thesauri/currency/tahr,tahr,
http://collection.britishmuseum.org/id/thesauri/currency/taka,taka,
http://collection.britishmuseum.org/id/thesauri/currency/takoe,takoe,
http://collection.britishmuseum.org/id/thesauri/currency/tala,tala,
http://collection.britishmuseum.org/id/thesauri/currency/tallero,tallero,
http://collection.britishmuseum.org/id/thesauri/currency/talona,talona,
http://collection.britishmuseum.org/id/thesauri/currency/tam,tam,
http://collection.britishmuseum.org/id/thesauri/currency/tambala,tambala,
http://collection.britishmuseum.org/id/thesauri/currency/tamlung,tamlung,
http://collection.britishmuseum.org/id/thesauri/currency/tanga,tanga,
http://collection.britishmuseum.org/id/thesauri/currency/tangka,tangka,
http://collection.britishmuseum.org/id/thesauri/currency/taro,taro,
http://collection.britishmuseum.org/id/thesauri/currency/tenga,tenga,
http://collection.britishmuseum.org/id/thesauri/currency/tenge,tenge,
http://collection.britishmuseum.org/id/thesauri/currency/tennesi,tennesi,
http://collection.britishmuseum.org/id/thesauri/currency/teruncius,teruncius,
http://collection.britishmuseum.org/id/thesauri/currency/tessera,tessera,
http://collection.britishmuseum.org/id/thesauri/currency/tessin,tessin,
http://collection.britishmuseum.org/id/thesauri/currency/testoen,testoen,
http://collection.britishmuseum.org/id/thesauri/currency/teston,teston,
http://collection.britishmuseum.org/id/thesauri/currency/testone,testone,
http://collection.britishmuseum.org/id/thesauri/currency/testoon,testoon,
http://collection.britishmuseum.org/id/thesauri/currency/tetartemorion,tetartemorion,
http://collection.britishmuseum.org/id/thesauri/currency/tetarteron,tetarteron,
http://collection.britishmuseum.org/id/thesauri/currency/tetrachalkous,tetrachalkous,
http://collection.britishmuseum.org/id/thesauri/currency/tetradrachm,tetradrachm,
http://collection.britishmuseum.org/id/thesauri/currency/tetrobol,tetrobol,
http://collection.britishmuseum.org/id/thesauri/currency/thaler,thaler,
http://collection.britishmuseum.org/id/thesauri/currency/thebe,thebe,
http://collection.britishmuseum.org/id/thesauri/currency/thetri,thetri,
http://collection.britishmuseum.org/id/thesauri/currency/thistle-crown,thistle crown,
http://collection.britishmuseum.org/id/thesauri/currency/thistle-dollar,thistle dollar,
http://collection.britishmuseum.org/id/thesauri/currency/thistle-merk,thistle merk,
http://collection.britishmuseum.org/id/thesauri/currency/thistle-noble,thistle noble,
http://collection.britishmuseum.org/id/thesauri/currency/threepence,threepence,
http://collection.britishmuseum.org/id/thesauri/currency/thrymsa,thrymsa,
http://collection.britishmuseum.org/id/thesauri/currency/tical,tical,
http://collection.britishmuseum.org/id/thesauri/currency/tien,tien,
http://collection.britishmuseum.org/id/thesauri/currency/timasha,timasha,
http://collection.britishmuseum.org/id/thesauri/currency/tiyin,tiyin,
http://collection.britishmuseum.org/id/thesauri/currency/toea,toea,
http://collection.britishmuseum.org/id/thesauri/currency/toison,toison,
http://collection.britishmuseum.org/id/thesauri/currency/tola,tola,
http://collection.britishmuseum.org/id/thesauri/currency/tolar,tolar,
http://collection.britishmuseum.org/id/thesauri/currency/toman,toman,
http://collection.britishmuseum.org/id/thesauri/currency/tongyuan,tongyuan,
http://collection.britishmuseum.org/id/thesauri/currency/tornesello,tornesello,
http://collection.britishmuseum.org/id/thesauri/currency/tournesion,tournesion,
http://collection.britishmuseum.org/id/thesauri/currency/tournois,tournois,
http://collection.britishmuseum.org/id/thesauri/currency/trachy,trachy,
http://collection.britishmuseum.org/id/thesauri/currency/tremissis,tremissis,
http://collection.britishmuseum.org/id/thesauri/currency/tressis,tressis,
http://collection.britishmuseum.org/id/thesauri/currency/trichalka,trichalka,
http://collection.britishmuseum.org/id/thesauri/currency/tridrachm,tridrachm,
http://collection.britishmuseum.org/id/thesauri/currency/triens,triens,
http://collection.britishmuseum.org/id/thesauri/currency/trihemiobol,trihemiobol,
http://collection.britishmuseum.org/id/thesauri/currency/trihemitetartemorion,trihemitetartemorion,
http://collection.britishmuseum.org/id/thesauri/currency/triobol,triobol,
http://collection.britishmuseum.org/id/thesauri/currency/tritetartemorion,tritetartemorion,
http://collection.britishmuseum.org/id/thesauri/currency/tugrik,tugrik,
http://collection.britishmuseum.org/id/thesauri/currency/tuinen,tuinen,
http://collection.britishmuseum.org/id/thesauri/currency/turner,turner,
http://collection.britishmuseum.org/id/thesauri/currency/turnose,turnose,
http://collection.britishmuseum.org/id/thesauri/currency/twelvepenny-groat,twelvepenny-groat,
http://collection.britishmuseum.org/id/thesauri/currency/twopence,twopence,
http://collection.britishmuseum.org/id/thesauri/currency/tyin,tyin,
http://collection.britishmuseum.org/id/thesauri/currency/tyiyn,tyiyn,
http://collection.britishmuseum.org/id/thesauri/currency/uncertain,uncertain,
http://collection.britishmuseum.org/id/thesauri/currency/uncia,uncia,
http://collection.britishmuseum.org/id/thesauri/currency/unicorn,unicorn,
http://collection.britishmuseum.org/id/thesauri/currency/unidad,unidad,
http://collection.britishmuseum.org/id/thesauri/currency/unit,unit,
http://collection.britishmuseum.org/id/thesauri/currency/unite,unite,
http://collection.britishmuseum.org/id/thesauri/currency/urumyia,urumyia,
http://collection.britishmuseum.org/id/thesauri/currency/valor,valor,
http://collection.britishmuseum.org/id/thesauri/currency/van,van,
http://collection.britishmuseum.org/id/thesauri/currency/vatu,vatu,
http://collection.britishmuseum.org/id/thesauri/currency/velli-fanam,velli fanam,
http://collection.britishmuseum.org/id/thesauri/currency/vereinsthaler,vereinsthaler,
http://collection.britishmuseum.org/id/thesauri/currency/victoriatus,victoriatus,
http://collection.britishmuseum.org/id/thesauri/currency/vierchen,vierchen,
http://collection.britishmuseum.org/id/thesauri/currency/vierer,vierer,
http://collection.britishmuseum.org/id/thesauri/currency/vierling,vierling,
http://collection.britishmuseum.org/id/thesauri/currency/vinar,vinar,
http://collection.britishmuseum.org/id/thesauri/currency/weisspfennig,weisspfennig,
http://collection.britishmuseum.org/id/thesauri/currency/wen,wen,
http://collection.britishmuseum.org/id/thesauri/currency/werk,werk,
http://collection.britishmuseum.org/id/thesauri/currency/witten,witten,
http://collection.britishmuseum.org/id/thesauri/currency/won,won,
http://collection.britishmuseum.org/id/thesauri/currency/xian,xian,
http://collection.britishmuseum.org/id/thesauri/currency/xu,xu,
http://collection.britishmuseum.org/id/thesauri/currency/yang,yang,
http://collection.britishmuseum.org/id/thesauri/currency/yen,yen,
http://collection.britishmuseum.org/id/thesauri/currency/yuan,yuan,
http://collection.britishmuseum.org/id/thesauri/currency/zaire,zaire,
